auc,precision,recall,f1,tn,fp,fn,tp,flagged_points,flagged_rate_%,n_eval,hybrid,configuration,thresholds,q_MP,q_Z,q_LOF,q_IF
0.5151473035310646,0.11964107676969092,0.1652892561983471,0.13880855986119145,5658,883,606,120,1003,13.802119168845465,7267,MP OR Z OR LOF,MP@p90 OR Z@p97 OR LOF@p99,"{'MP': 1.8793718691491197, 'Z': 2.5133716943799493, 'LOF': 4.376959565620132}",90,97.0,99.0,
0.512324149052617,0.11441441441441441,0.174931129476584,0.1383442265795207,5558,983,599,127,1110,15.274528691344434,7267,MP OR Z OR LOF,MP@p92 OR Z@p95 OR LOF@p97,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304, 'LOF': 2.2258052829967334}",92,95.0,97.0,
0.5057634972959291,0.10537790697674419,0.19972451790633608,0.1379638439581351,5310,1231,581,145,1376,18.93491124260355,7267,MP OR Z OR LOF,MP@p98 OR Z@p90 OR LOF@p92,"{'MP': 2.1902390667101694, 'Z': 1.9618615113881033, 'LOF': 1.3088481160078147}",98,90.0,92.0,
0.5143821573857292,0.11864406779661017,0.16391184573002754,0.13765182186234817,5657,884,607,119,1003,13.802119168845465,7267,MP OR Z OR LOF,MP@p95 OR Z@p92 OR LOF@p99,"{'MP': 2.0441557230389535, 'Z': 2.052402690752, 'LOF': 4.376959565620132}",95,92.0,99.0,
0.5114832990296848,0.11329170383586083,0.174931129476584,0.13752030319436925,5547,994,599,127,1121,15.42589789459199,7267,MP OR Z OR LOF,MP@p97 OR Z@p90 OR LOF@p97,"{'MP': 2.1274994965344325, 'Z': 1.9618615113881033, 'LOF': 2.2258052829967334}",97,90.0,97.0,
0.5053041147952962,0.10495626822157435,0.19834710743801653,0.13727359389895138,5313,1228,582,144,1372,18.879867895968076,7267,MP OR Z OR LOF,MP@p98 OR Z@p92 OR LOF@p90,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'LOF': 1.2515862974260574}",98,92.0,90.0,
0.5136184853075514,0.11730205278592376,0.1652892561983471,0.137221269296741,5638,903,606,120,1023,14.077335902022844,7267,MP OR Z OR LOF,MP@p95 OR Z@p98 OR LOF@p92,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929, 'LOF': 1.3088481160078147}",95,98.0,92.0,
0.5142285385297991,0.1185929648241206,0.162534435261708,0.13712957582800697,5664,877,608,118,995,13.692032475574514,7267,MP OR Z OR LOF,MP@p90 OR Z@p98 OR LOF@p98,"{'MP': 1.8793718691491197, 'Z': 2.724585907467929, 'LOF': 2.973435120910082}",90,98.0,98.0,
0.5158301124965938,0.12229437229437229,0.15564738292011018,0.13696969696969696,5730,811,613,113,924,12.715013072794825,7267,MP OR Z OR LOF,MP@p90 OR Z@p99 OR LOF@p98,"{'MP': 1.8793718691491197, 'Z': 3.0736821262882095, 'LOF': 2.973435120910082}",90,99.0,98.0,
0.5150671774519949,0.12054507337526206,0.1584022038567493,0.13690476190476192,5702,839,611,115,954,13.127838172560892,7267,MP OR Z OR LOF,MP@p95 OR Z@p99 OR LOF@p92,"{'MP': 2.0441557230389535, 'Z': 3.0736821262882095, 'LOF': 1.3088481160078147}",95,99.0,92.0,
0.5030138355943418,0.10263522884882108,0.20385674931129477,0.13653136531365315,5247,1294,578,148,1442,19.843126462088897,7267,MP OR Z OR LOF,MP@p99 OR Z@p90 OR LOF@p90,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'LOF': 1.2515862974260574}",99,90.0,90.0,
0.5142270644626414,0.11897435897435897,0.15977961432506887,0.13639035861258084,5682,859,610,116,975,13.416815742397137,7267,MP OR Z OR LOF,MP@p92 OR Z@p97 OR LOF@p97,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'LOF': 2.2258052829967334}",92,97.0,97.0,
0.5176595351297579,0.12771084337349398,0.14600550964187328,0.13624678663239073,5817,724,620,106,830,11.421494426861154,7267,MP OR Z OR LOF,MP@p95 OR Z@p98 OR LOF@p95,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929, 'LOF': 1.6196991083641434}",95,98.0,95.0,
0.5192611090965525,0.13306982872200263,0.13911845730027547,0.13602693602693602,5883,658,625,101,759,10.444475024081465,7267,MP OR Z OR LOF,MP@p95 OR Z@p99 OR LOF@p95,"{'MP': 2.0441557230389535, 'Z': 3.0736821262882095, 'LOF': 1.6196991083641434}",95,99.0,95.0,
0.5118610813840901,0.11458333333333333,0.16666666666666666,0.13580246913580246,5606,935,605,121,1056,14.531443511765515,7267,MP OR Z OR LOF,MP@p98 OR Z@p92 OR LOF@p95,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'LOF': 1.6196991083641434}",98,92.0,95.0,
0.5145298799730288,0.12030075187969924,0.15426997245179064,0.1351840675920338,5722,819,614,112,931,12.811338929406908,7267,MP OR Z,MP@p97 OR Z@p90,"{'MP': 2.1274994965344325, 'Z': 1.9618615113881033}",97,90.0,,
0.5071298522605663,0.10749185667752444,0.18181818181818182,0.13510747185261002,5445,1096,594,132,1228,16.898307417090958,7267,MP OR Z OR LOF,MP@p97 OR Z@p95 OR LOF@p90,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'LOF': 1.2515862974260574}",97,95.0,90.0,
0.5144534390618533,0.12017167381974249,0.15426997245179064,0.13510253317249699,5721,820,614,112,932,12.825099766065776,7267,MP OR Z,MP@p92 OR Z@p95,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304}",92,95.0,,
0.5143005572395019,0.11991434689507495,0.15426997245179064,0.13493975903614458,5719,822,614,112,934,12.852621439383514,7267,MP OR Z OR LOF,MP@p90 OR Z@p98 OR LOF@p99,"{'MP': 1.8793718691491197, 'Z': 2.724585907467929, 'LOF': 4.376959565620132}",90,98.0,99.0,
0.5159021312062966,0.12398609501738123,0.14738292011019283,0.13467589679043424,5785,756,619,107,863,11.875602036603825,7267,MP OR Z OR LOF,MP@p90 OR Z@p99 OR LOF@p99,"{'MP': 1.8793718691491197, 'Z': 3.0736821262882095, 'LOF': 4.376959565620132}",90,99.0,99.0,
0.5097214729047505,0.11151736745886655,0.16804407713498623,0.13406593406593406,5569,972,604,122,1094,15.054355304802533,7267,MP OR Z OR LOF,MP@p97 OR Z@p97 OR LOF@p90,"{'MP': 2.1274994965344325, 'Z': 2.5133716943799493, 'LOF': 1.2515862974260574}",97,97.0,90.0,
0.5089585378601514,0.1103202846975089,0.17079889807162535,0.13405405405405404,5541,1000,602,124,1124,15.467180404568598,7267,MP OR Z OR LOF,MP@p99 OR Z@p90 OR LOF@p95,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'LOF': 1.6196991083641434}",99,90.0,95.0,
0.5056774749482287,0.10585404971932638,0.18181818181818182,0.1338063862138875,5426,1115,594,132,1247,17.159763313609467,7267,MP OR Z OR LOF,MP@p98 OR Z@p92 OR LOF@p92,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'LOF': 1.3088481160078147}",98,92.0,92.0,
0.5102543481822436,0.11258278145695365,0.16391184573002754,0.1334828939988783,5603,938,607,119,1057,14.545204348424384,7267,MP OR Z OR LOF,MP@p92 OR Z@p95 OR LOF@p98,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304, 'LOF': 2.973435120910082}",92,95.0,98.0,
0.5060582054369492,0.10638297872340426,0.1790633608815427,0.13347022587268995,5449,1092,596,130,1222,16.815742397137747,7267,MP OR LOF,MP@p90 OR LOF@p92,"{'MP': 1.8793718691491197, 'LOF': 1.3088481160078147}",90,,92.0,
0.5100250254487165,0.11226415094339623,0.16391184573002754,0.13325867861142218,5600,941,607,119,1060,14.58648685840099,7267,MP OR Z OR LOF,MP@p97 OR Z@p90 OR LOF@p98,"{'MP': 2.1274994965344325, 'Z': 1.9618615113881033, 'LOF': 2.973435120910082}",97,90.0,98.0,
0.5137632597605357,0.11964873765093303,0.15013774104683195,0.13317043372021992,5739,802,617,109,911,12.536122196229531,7267,MP OR Z OR LOF,MP@p95 OR Z@p95 OR LOF@p97,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'LOF': 2.2258052829967334}",95,95.0,97.0,
0.511703040326687,0.11538461538461539,0.15702479338842976,0.13302217036172695,5667,874,612,114,988,13.595706618962433,7267,MP OR Z OR LOF,MP@p97 OR Z@p92 OR LOF@p97,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'LOF': 2.2258052829967334}",97,92.0,97.0,
0.5164327953830532,0.12688442211055276,0.13911845730027547,0.13272010512483573,5846,695,625,101,796,10.953625980459613,7267,MP OR Z,MP@p92 OR Z@p97,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493}",92,97.0,,
0.5135331999934298,0.11946902654867257,0.1487603305785124,0.1325153374233129,5745,796,618,108,904,12.439796339617448,7267,MP OR Z OR LOF,MP@p92 OR Z@p98 OR LOF@p97,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'LOF': 2.2258052829967334}",92,98.0,97.0,
0.5030042541578169,0.10289634146341463,0.1859504132231405,0.1324828263002944,5364,1177,591,135,1312,18.054217696435945,7267,MP OR Z OR LOF,MP@p99 OR Z@p92 OR LOF@p90,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'LOF': 1.2515862974260574}",99,92.0,90.0,
0.5028513723354656,0.10273972602739725,0.1859504132231405,0.1323529411764706,5362,1179,591,135,1314,18.08173936975368,7267,MP OR Z OR LOF,MP@p99 OR Z@p90 OR LOF@p92,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'LOF': 1.3088481160078147}",99,90.0,92.0,
0.5151347739602246,0.12364945978391356,0.1418732782369146,0.13213598460551634,5811,730,623,103,833,11.46277693683776,7267,MP OR Z OR LOF,MP@p92 OR Z@p99 OR LOF@p97,"{'MP': 1.9369064888021124, 'Z': 3.0736821262882095, 'LOF': 2.2258052829967334}",92,99.0,97.0,
0.5076560942358499,0.10899182561307902,0.1652892561983471,0.13136288998357964,5560,981,606,120,1101,15.150681161414614,7267,MP OR Z OR LOF,MP@p97 OR Z@p95 OR LOF@p92,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'LOF': 1.3088481160078147}",97,95.0,92.0,
0.5102499259807706,0.11334002006018054,0.15564738292011018,0.13116656993615786,5657,884,613,113,997,13.719554148892252,7267,MP OR Z OR LOF,MP@p92 OR Z@p95 OR LOF@p99,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304, 'LOF': 4.376959565620132}",92,95.0,99.0,
0.509410550024996,0.11186770428015565,0.1584022038567493,0.13112884834663627,5628,913,611,115,1028,14.146140085317187,7267,MP OR LOF,MP@p90 OR LOF@p95,"{'MP': 1.8793718691491197, 'LOF': 1.6196991083641434}",90,,95.0,
0.5101734850695949,0.11322645290581163,0.15564738292011018,0.13109048723897912,5656,885,613,113,998,13.733314985551122,7267,MP OR Z OR LOF,MP@p97 OR Z@p90 OR LOF@p99,"{'MP': 2.1274994965344325, 'Z': 1.9618615113881033, 'LOF': 4.376959565620132}",97,90.0,99.0,
0.512157263592268,0.11713665943600868,0.1487603305785124,0.13106796116504854,5727,814,618,108,922,12.687491399477087,7267,MP OR Z OR LOF,MP@p92 OR Z@p97 OR LOF@p98,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'LOF': 2.973435120910082}",92,97.0,98.0,
0.5124622902033917,0.11784140969162996,0.14738292011019283,0.13096695226438188,5740,801,619,107,908,12.494839686252924,7267,MP OR Z OR LOF,MP@p97 OR Z@p95 OR LOF@p95,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'LOF': 1.6196991083641434}",97,95.0,95.0,
0.5039156488232943,0.1040983606557377,0.174931129476584,0.13052415210688592,5448,1093,599,127,1220,16.788220723820007,7267,MP OR LOF,MP@p92 OR LOF@p90,"{'MP': 1.9369064888021124, 'LOF': 1.2515862974260574}",92,,90.0,
0.515208266737085,0.125,0.13636363636363635,0.13043478260869565,5848,693,627,99,792,10.898582633824137,7267,MP OR Z,MP@p97 OR Z@p92,"{'MP': 2.1274994965344325, 'Z': 2.052402690752}",97,92.0,,
0.5081117915685885,0.10995260663507109,0.15977961432506887,0.13026389668725435,5602,939,610,116,1055,14.517682675106647,7267,MP OR Z OR LOF,MP@p98 OR Z@p90 OR LOF@p97,"{'MP': 2.1902390667101694, 'Z': 1.9618615113881033, 'LOF': 2.2258052829967334}",98,90.0,97.0,
0.5104770376135611,0.11410788381742738,0.15151515151515152,0.1301775147928994,5687,854,616,110,964,13.26544653914958,7267,MP OR Z OR LOF,MP@p97 OR Z@p99 OR LOF@p90,"{'MP': 2.1274994965344325, 'Z': 3.0736821262882095, 'LOF': 1.2515862974260574}",97,99.0,90.0,
0.5168098407038798,0.130374479889043,0.12947658402203857,0.1299239806496199,5914,627,632,94,721,9.921563231044448,7267,MP OR Z,MP@p95 OR Z@p95,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304}",95,95.0,,
0.5085689629684849,0.11078717201166181,0.15702479338842976,0.12991452991452992,5626,915,612,114,1029,14.159900921976057,7267,MP OR Z OR LOF,MP@p97 OR Z@p98 OR LOF@p90,"{'MP': 2.1274994965344325, 'Z': 2.724585907467929, 'LOF': 1.2515862974260574}",97,98.0,90.0,
0.5151303517587515,0.12548512289780078,0.13360881542699724,0.12941961307538358,5865,676,629,97,773,10.637126737305628,7267,MP OR Z OR LOF,MP@p95 OR Z@p97 OR LOF@p97,"{'MP': 2.0441557230389535, 'Z': 2.5133716943799493, 'LOF': 2.2258052829967334}",95,97.0,97.0,
0.5092547200683294,0.11212121212121212,0.15289256198347106,0.12937062937062938,5662,879,615,111,990,13.62322829228017,7267,MP OR Z OR LOF,MP@p99 OR Z@p92 OR LOF@p95,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'LOF': 1.6196991083641434}",99,92.0,95.0,
0.5097883323794012,0.11318795430944964,0.15013774104683195,0.1290704558910598,5687,854,617,109,963,13.251685702490711,7267,MP OR Z OR LOF,MP@p97 OR Z@p97 OR LOF@p92,"{'MP': 2.1274994965344325, 'Z': 2.5133716943799493, 'LOF': 1.3088481160078147}",97,97.0,92.0,
0.5041412863889272,0.10454155955441302,0.16804407713498623,0.1288959323824617,5496,1045,604,122,1167,16.05889638089996,7267,MP OR Z OR LOF,MP@p98 OR Z@p95 OR LOF@p90,"{'MP': 2.1902390667101694, 'Z': 2.267401904240304, 'LOF': 1.2515862974260574}",98,95.0,90.0,
0.5122292823019706,0.11846689895470383,0.14049586776859505,0.1285444234404537,5782,759,624,102,861,11.848080363286087,7267,MP OR Z OR LOF,MP@p92 OR Z@p97 OR LOF@p99,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'LOF': 4.376959565620132}",92,97.0,99.0,
0.5103976485680701,0.11459459459459459,0.14600550964187328,0.12840702604482132,5722,819,620,106,925,12.728773909453695,7267,MP OR Z OR LOF,MP@p97 OR Z@p92 OR LOF@p98,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'LOF': 2.973435120910082}",97,92.0,98.0,
0.5157389309138416,0.12827586206896552,0.128099173553719,0.12818745692625774,5909,632,633,93,725,9.976606577679924,7267,MP OR Z,MP@p92 OR Z@p98,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929}",92,98.0,,
0.5121521043572163,0.11854460093896714,0.13911845730027547,0.12801013941698353,5790,751,625,101,852,11.724232833356268,7267,MP OR Z OR LOF,MP@p95 OR Z@p95 OR LOF@p98,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'LOF': 2.973435120910082}",95,95.0,98.0,
0.5029182318101166,0.10312764158918004,0.16804407713498623,0.12781561026715557,5480,1061,604,122,1183,16.27906976744186,7267,MP OR Z OR LOF,MP@p99 OR Z@p92 OR LOF@p92,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'LOF': 1.3088481160078147}",99,92.0,92.0,
0.517416945791812,0.13476263399693722,0.12121212121212122,0.12762871646120377,5976,565,638,88,653,8.985826338241365,7267,MP OR Z,MP@p92 OR Z@p99,"{'MP': 1.9369064888021124, 'Z': 3.0736821262882095}",92,99.0,,
0.5139822640239591,0.12369791666666667,0.13085399449035812,0.12717536813922356,5868,673,631,95,768,10.568322554011283,7267,MP OR Z OR LOF,MP@p97 OR Z@p97 OR LOF@p95,"{'MP': 2.1274994965344325, 'Z': 2.5133716943799493, 'LOF': 1.6196991083641434}",97,97.0,95.0,
0.5113112543342839,0.11703360370799537,0.13911845730027547,0.12712397734424166,5779,762,625,101,863,11.875602036603825,7267,MP OR Z,MP@p98 OR Z@p90,"{'MP': 2.1902390667101694, 'Z': 1.9618615113881033}",98,90.0,,
0.5114633991230565,0.11750881316098707,0.13774104683195593,0.12682308180088775,5790,751,626,100,851,11.710471996697398,7267,MP OR Z OR LOF,MP@p92 OR Z@p98 OR LOF@p98,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'LOF': 2.973435120910082}",92,98.0,98.0,
0.5061206427101272,0.10766246362754607,0.15289256198347106,0.1263517359134889,5621,920,615,111,1031,14.187422595293794,7267,MP OR Z OR LOF,MP@p98 OR Z@p97 OR LOF@p90,"{'MP': 2.1902390667101694, 'Z': 2.5133716943799493, 'LOF': 1.2515862974260574}",98,97.0,90.0,
0.5130649730898511,0.12179487179487179,0.13085399449035812,0.12616201859229748,5856,685,631,95,780,10.73345259391771,7267,MP OR Z OR LOF,MP@p92 OR Z@p99 OR LOF@p98,"{'MP': 1.9369064888021124, 'Z': 3.0736821262882095, 'LOF': 2.973435120910082}",92,99.0,98.0,
0.5107754309224755,0.11627906976744186,0.13774104683195593,0.12610340479192939,5781,760,626,100,860,11.834319526627219,7267,MP OR Z OR LOF,MP@p97 OR Z@p92 OR LOF@p99,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'LOF': 4.376959565620132}",97,92.0,99.0,
0.506729958898796,0.10876132930513595,0.1487603305785124,0.1256544502617801,5656,885,618,108,993,13.664510802256777,7267,MP OR Z OR LOF,MP@p98 OR Z@p90 OR LOF@p98,"{'MP': 2.1902390667101694, 'Z': 1.9618615113881033, 'LOF': 2.973435120910082}",98,90.0,98.0,
0.5123770048892702,0.12040557667934093,0.13085399449035812,0.1254125412541254,5847,694,631,95,789,10.85730012384753,7267,MP OR Z OR LOF,MP@p95 OR Z@p95 OR LOF@p99,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'LOF': 4.376959565620132}",95,95.0,99.0,
0.5182533736132713,0.140893470790378,0.11294765840220386,0.12538226299694188,6041,500,644,82,582,8.008806935461676,7267,MP OR Z,MP@p95 OR Z@p97,"{'MP': 2.0441557230389535, 'Z': 2.5133716943799493}",95,97.0,,
0.508484414687942,0.11195652173913044,0.1418732782369146,0.12515188335358446,5724,817,623,103,920,12.65996972615935,7267,MP OR Z OR LOF,MP@p98 OR Z@p92 OR LOF@p97,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'LOF': 2.2258052829967334}",98,92.0,97.0,
0.5048968510977379,0.10607521697203472,0.15151515151515152,0.12478729438457176,5614,927,616,110,1037,14.269987615247008,7267,MP OR LOF,MP@p95 OR LOF@p90,"{'MP': 2.0441557230389535, 'LOF': 1.2515862974260574}",95,,90.0,
0.5145129282007157,0.12696148359486448,0.12258953168044077,0.12473721093202522,5929,612,637,89,701,9.64634649786707,7267,MP OR Z OR LOF,MP@p95 OR Z@p98 OR LOF@p97,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929, 'LOF': 2.2258052829967334}",95,98.0,97.0,
0.5048204101865622,0.10597302504816955,0.15151515151515152,0.12471655328798185,5613,928,616,110,1038,14.283748451905875,7267,MP OR Z OR LOF,MP@p98 OR Z@p95 OR LOF@p92,"{'MP': 2.1902390667101694, 'Z': 2.267401904240304, 'LOF': 1.3088481160078147}",98,95.0,92.0,
0.5088651451766627,0.11284916201117319,0.13911845730027547,0.12461443553362123,5747,794,625,101,895,12.31594880968763,7267,MP OR Z OR LOF,MP@p97 OR Z@p98 OR LOF@p92,"{'MP': 2.1274994965344325, 'Z': 2.724585907467929, 'LOF': 1.3088481160078147}",97,98.0,92.0,
0.5115354178327591,0.1189873417721519,0.12947658402203857,0.12401055408970976,5845,696,632,94,790,10.871060960506398,7267,MP OR Z OR LOF,MP@p92 OR Z@p98 OR LOF@p99,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'LOF': 4.376959565620132}",92,98.0,99.0,
0.5161909430786862,0.13354531001589826,0.11570247933884298,0.12398523985239852,5996,545,642,84,629,8.655566258428513,7267,MP OR Z OR LOF,MP@p95 OR Z@p99 OR LOF@p97,"{'MP': 2.0441557230389535, 'Z': 3.0736821262882095, 'LOF': 2.2258052829967334}",95,99.0,97.0,
0.5103138373211061,0.1162227602905569,0.1322314049586777,0.12371134020618557,5811,730,630,96,826,11.366451080225678,7267,MP OR Z OR LOF,MP@p97 OR Z@p99 OR LOF@p92,"{'MP': 2.1274994965344325, 'Z': 3.0736821262882095, 'LOF': 1.3088481160078147}",97,99.0,92.0,
0.5055054302528278,0.10717896865520728,0.14600550964187328,0.12361516034985423,5658,883,620,106,989,13.609467455621301,7267,MP OR Z OR LOF,MP@p99 OR Z@p90 OR LOF@p97,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'LOF': 2.2258052829967334}",99,90.0,97.0,
0.5135191963554322,0.12464985994397759,0.12258953168044077,0.12361111111111112,5916,625,637,89,714,9.825237374432366,7267,MP OR Z OR LOF,MP@p95 OR Z@p97 OR LOF@p98,"{'MP': 2.0441557230389535, 'Z': 2.5133716943799493, 'LOF': 2.973435120910082}",95,97.0,98.0,
0.5097030470652797,0.11492890995260663,0.13360881542699724,0.12356687898089172,5794,747,629,97,844,11.614146140085317,7267,MP OR Z OR LOF,MP@p98 OR Z@p95 OR LOF@p95,"{'MP': 2.1902390667101694, 'Z': 2.267401904240304, 'LOF': 1.6196991083641434}",98,95.0,95.0,
0.5026050978296256,0.10303587856485741,0.15426997245179064,0.12355212355212356,5566,975,614,112,1087,14.95802944819045,7267,MP OR LOF,MP@p92 OR LOF@p92,"{'MP': 1.9369064888021124, 'LOF': 1.3088481160078147}",92,,92.0,
0.5019943075737991,0.10226244343891402,0.15564738292011018,0.12342981977061715,5549,992,613,113,1105,15.20572450805009,7267,MP OR Z OR LOF,MP@p99 OR Z@p95 OR LOF@p90,"{'MP': 2.2699698509656385, 'Z': 2.267401904240304, 'LOF': 1.2515862974260574}",99,95.0,90.0,
0.5069548594308501,0.10967741935483871,0.14049586776859505,0.12318840579710146,5713,828,624,102,930,12.797578092748038,7267,MP OR Z OR LOF,MP@p98 OR Z@p90 OR LOF@p99,"{'MP': 2.1902390667101694, 'Z': 1.9618615113881033, 'LOF': 4.376959565620132}",98,90.0,99.0,
0.5131369917995539,0.12378303198887343,0.12258953168044077,0.12318339100346021,5911,630,637,89,719,9.894041557726709,7267,MP OR Z OR LOF,MP@p92 OR Z@p99 OR LOF@p99,"{'MP': 1.9369064888021124, 'Z': 3.0736821262882095, 'LOF': 4.376959565620132}",92,99.0,99.0,
0.5133648404659231,0.125,0.11983471074380166,0.12236286919831224,5932,609,639,87,696,9.577542314572726,7267,MP OR Z OR LOF,MP@p97 OR Z@p98 OR LOF@p95,"{'MP': 2.1274994965344325, 'Z': 2.724585907467929, 'LOF': 1.6196991083641434}",97,98.0,95.0,
0.5068769444525167,0.10976948408342481,0.13774104683195593,0.12217470983506414,5730,811,626,100,911,12.536122196229531,7267,MP OR LOF,MP@p90 OR LOF@p97,"{'MP': 1.8793718691491197, 'LOF': 2.2258052829967334}",90,,97.0,
0.5049681327738617,0.10662525879917184,0.1418732782369146,0.12174940898345153,5678,863,623,103,966,13.292968212467319,7267,MP OR Z OR LOF,MP@p98 OR Z@p98 OR LOF@p90,"{'MP': 2.1902390667101694, 'Z': 2.724585907467929, 'LOF': 1.2515862974260574}",98,98.0,90.0,
0.5068762074189379,0.10987791342952276,0.13636363636363635,0.12169637369391519,5739,802,627,99,901,12.398513829640843,7267,MP OR Z OR LOF,MP@p98 OR Z@p99 OR LOF@p90,"{'MP': 2.1902390667101694, 'Z': 3.0736821262882095, 'LOF': 1.2515862974260574}",98,99.0,90.0,
0.5121425229206914,0.12188365650969529,0.12121212121212122,0.12154696132596685,5907,634,638,88,722,9.935324067703316,7267,MP OR Z,MP@p98 OR Z@p92,"{'MP': 2.1902390667101694, 'Z': 2.052402690752}",98,92.0,,
0.5149664144327178,0.1312,0.11294765840220386,0.12139156180606958,5998,543,644,82,625,8.600522911793037,7267,MP OR Z OR LOF,MP@p97 OR Z@p99 OR LOF@p95,"{'MP': 2.1274994965344325, 'Z': 3.0736821262882095, 'LOF': 1.6196991083641434}",97,99.0,95.0,
0.5063403840071293,0.1091314031180401,0.1349862258953168,0.1206896551724138,5741,800,628,98,898,12.357231319664235,7267,MP OR Z OR LOF,MP@p98 OR Z@p97 OR LOF@p92,"{'MP': 2.1902390667101694, 'Z': 2.5133716943799493, 'LOF': 1.3088481160078147}",98,97.0,92.0,
0.5138205377986619,0.1276923076923077,0.11432506887052342,0.12063953488372094,5974,567,643,83,650,8.94454382826476,7267,MP OR Z OR LOF,MP@p95 OR Z@p97 OR LOF@p99,"{'MP': 2.0441557230389535, 'Z': 2.5133716943799493, 'LOF': 4.376959565620132}",95,97.0,99.0,
0.5039736638949992,0.10526315789473684,0.14049586776859505,0.12035398230088495,5674,867,624,102,969,13.334250722443924,7267,MP OR Z OR LOF,MP@p99 OR Z@p97 OR LOF@p90,"{'MP': 2.2699698509656385, 'Z': 2.5133716943799493, 'LOF': 1.2515862974260574}",99,97.0,90.0,
0.5064160878847263,0.10935738444193913,0.13360881542699724,0.12027278363298202,5751,790,629,97,887,12.205862116416679,7267,MP OR LOF,MP@p92 OR LOF@p95,"{'MP': 1.9369064888021124, 'LOF': 1.6196991083641434}",92,,95.0,
0.5072554638405009,0.11098130841121495,0.13085399449035812,0.12010113780025285,5780,761,631,95,856,11.779276179991744,7267,MP OR Z OR LOF,MP@p98 OR Z@p92 OR LOF@p98,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'LOF': 2.973435120910082}",98,92.0,98.0,
0.5096978878302278,0.11627906976744186,0.12396694214876033,0.12,5857,684,636,90,774,10.650887573964496,7267,MP OR Z OR LOF,MP@p97 OR Z@p95 OR LOF@p97,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'LOF': 2.2258052829967334}",97,95.0,97.0,
0.5176359500552354,0.1450980392156863,0.10192837465564739,0.11974110032362459,6105,436,652,74,510,7.018026696023118,7267,MP OR Z,MP@p95 OR Z@p98,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929}",95,98.0,,
0.5089342157520501,0.11460957178841309,0.12534435261707988,0.11973684210526316,5838,703,635,91,794,10.926104307141875,7267,MP OR Z,MP@p99 OR Z@p90,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033}",99,90.0,,
0.5193904058443815,0.15789473684210525,0.09504132231404959,0.11865864144453998,6173,368,657,69,437,6.013485619925691,7267,MP OR Z,MP@p95 OR Z@p99,"{'MP': 2.0441557230389535, 'Z': 3.0736821262882095}",95,99.0,,
0.5042000384942109,0.10583153347732181,0.1349862258953168,0.11864406779661017,5713,828,628,98,926,12.742534746112563,7267,MP OR Z OR LOF,MP@p99 OR Z@p90 OR LOF@p98,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'LOF': 2.973435120910082}",99,90.0,98.0,
0.5129017727973961,0.1261682242990654,0.1115702479338843,0.11842105263157894,5980,561,645,81,642,8.834457134993807,7267,MP OR Z OR LOF,MP@p95 OR Z@p98 OR LOF@p98,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929, 'LOF': 2.973435120910082}",95,98.0,98.0,
